side,objectId,type,sourceDat,role,token,resolved,resolution,hash,guid,format,width,height
native,35,0,c/sako/sako.dat,bmp:smallb,sprite\smallb\sakon_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\sakon_s.png,EXACT,8E97F1A0963D0E00580E6F58022C5AB124B938F11AE706D08A6D0F7CD3F9AA0F,,PNG,40,55
native,35,0,c/sako/sako.dat,sheet,c\sako\sako.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\sako.png,EXACT,6031526709AF41B544BF90DD1BD399E585FD39BB6A85D5EF9823FAE190F8CDCC,,PNG,800,1120
native,80,0,c/sako/suk.dat,bmp:file(0-89),c\sako\uko.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\uko.png,EXACT,E86DE6DC1972F81B2AC2ED636142BF2D53B2FE04A170D4664220F2C29C3F046A,,PNG,799,719
native,80,0,c/sako/suk.dat,bmp:head,sprite\face\sakon_cs2_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakon_cs2_f.png,EXACT,24D8EE0E87B5F72BDD236510753D6EFF0BEA98B19737E69922129F0470CA06E6,,PNG,145,223
native,80,0,c/sako/suk.dat,bmp:small,sprite\small\sukon_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sukon_s.png,EXACT,84187057F1E43BC6A86A664CE0792423DA5392DEADF88CEA839BAB577FCB0BCA,,PNG,60,54
native,80,0,c/sako/suk.dat,bmp:smallb,sprite\smallb\sukon_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\sukon_s.png,EXACT,D30E60D2DB0D76BA6E60BCB9076416510625FDCF64F01360C2AFE670C1CAC4B4,,PNG,40,55
native,80,0,c/sako/suk.dat,sheet,c\sako\uko.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\uko.png,EXACT,E86DE6DC1972F81B2AC2ED636142BF2D53B2FE04A170D4664220F2C29C3F046A,,PNG,799,719
native,82,0,c/sako/uko.dat,bmp:file(0-89),c\sako\uko.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\uko.png,EXACT,E86DE6DC1972F81B2AC2ED636142BF2D53B2FE04A170D4664220F2C29C3F046A,,PNG,799,719
native,82,0,c/sako/uko.dat,bmp:head,sprite\face\sakon_cs2_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakon_cs2_f.png,EXACT,24D8EE0E87B5F72BDD236510753D6EFF0BEA98B19737E69922129F0470CA06E6,,PNG,145,223
native,82,0,c/sako/uko.dat,bmp:small,sprite\small\ukon_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ukon_s.png,EXACT,BF96B6B6D9FDA7F85515C2FD23F9627E1B26B448485E1B48EDA93A376F22C57E,,PNG,60,54
native,82,0,c/sako/uko.dat,bmp:smallb,sprite\smallb\ukon_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\ukon_s.png,EXACT,E1DDBCDDBB6F76B85BBB57545775CBA65365D803CF08BEF64ADB43B9D9F4EAD8,,PNG,40,55
native,82,0,c/sako/uko.dat,sheet,c\sako\uko.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\uko.png,EXACT,E86DE6DC1972F81B2AC2ED636142BF2D53B2FE04A170D4664220F2C29C3F046A,,PNG,799,719
native,805,3,c/sako/a/atk.dat,bmp:file(0-4),c\sako\a\gat.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\a\gat.png,EXACT,131339733E54C9E03D7A92773FC62D5E2801F7EE16EDF18B076F58E61BBFE6BA,,PNG,555,171
native,805,3,c/sako/a/atk.dat,bmp:head,sprite\face\sakon_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakon_f.png,EXACT,E941745C34F27B397FA540773BA61D47E2F45B974348443302E3B7E2EBC4BF9E,,PNG,145,223
native,805,3,c/sako/a/atk.dat,bmp:small,sprite\small\0_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\0_s.png,EXACT,814E79B381362E6FC02BD0E21CDD662B07525A3BCB6A195B1F89557EAD0842C2,,PNG,60,54
native,805,3,c/sako/a/atk.dat,sheet,c\sako\a\gat.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\sako\a\gat.png,EXACT,131339733E54C9E03D7A92773FC62D5E2801F7EE16EDF18B076F58E61BBFE6BA,,PNG,555,171
native,62,0,c/tay/tay1.dat,bmp:file(0-119),c\tay\tay1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\tay1.png,EXACT,318138DE5FA26B061BD732EC1692E7850C9B00F59B72E12C9E3A4E3F14019B46,,PNG,799,960
native,62,0,c/tay/tay1.dat,bmp:file(120-129),c\tay\aur4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\aur4.png,EXACT,117B9BAB2E2AA5DFEB816E3E8E3E4DD9FBAA82C6C13141844C48E609BE7086B5,,PNG,1285,482
native,62,0,c/tay/tay1.dat,bmp:head,sprite\face\tayuya_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\tayuya_f.png,EXACT,7C0704B2A38B79D310FE2C775DC5A84191C67EBBA2E85A13E57EE7AC346DE9FE,,PNG,145,223
native,62,0,c/tay/tay1.dat,bmp:small,sprite\small\tayuya1_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tayuya1_s.png,EXACT,2452E746FC06F7218131297B21074CED883F605C64920E5D1325E7D4A19507FE,,PNG,60,54
native,62,0,c/tay/tay1.dat,bmp:smallb,sprite\smallb\tayuya1_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\tayuya1_s.png,EXACT,12EF0286C1FA89C546B16DBAD6E7EB4E690FDFA88582F8E130FFE9F23C04DAB6,,PNG,40,51
native,62,0,c/tay/tay1.dat,sheet,c\tay\aur4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\aur4.png,EXACT,117B9BAB2E2AA5DFEB816E3E8E3E4DD9FBAA82C6C13141844C48E609BE7086B5,,PNG,1285,482
native,62,0,c/tay/tay1.dat,sheet,c\tay\tay1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\tay1.png,EXACT,318138DE5FA26B061BD732EC1692E7850C9B00F59B72E12C9E3A4E3F14019B46,,PNG,799,960
native,36,0,c/tay/tay.dat,bmp:file(0-119),c\tay\tay.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\tay.png,EXACT,CA34EBE7EE9017C1EFDEF07143D84995B95CB05B0333542AE0EAC35CF0B3E626,,PNG,799,960
native,36,0,c/tay/tay.dat,bmp:file(120-139),c\tay\aur2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\aur2.png,EXACT,5F2DE1611685126582B4A9A295C0B123922F37C7F4D16B3A2D658AA0E08EF75A,,PNG,1285,482
native,36,0,c/tay/tay.dat,bmp:file(140-259),c\tay\tay.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\tay.png,EXACT,CA34EBE7EE9017C1EFDEF07143D84995B95CB05B0333542AE0EAC35CF0B3E626,,PNG,799,960
native,36,0,c/tay/tay.dat,bmp:file(260-279),c\tay\aur2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\aur2.png,EXACT,5F2DE1611685126582B4A9A295C0B123922F37C7F4D16B3A2D658AA0E08EF75A,,PNG,1285,482
native,36,0,c/tay/tay.dat,bmp:head,sprite\face\tayuya_cs2_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\tayuya_cs2_f.png,EXACT,84B1932B60946B0F710386BE757018836392273155F13DA1F89CAA07179E89E3,,PNG,145,223
native,36,0,c/tay/tay.dat,bmp:small,sprite\small\tayuya_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\tayuya_s.png,EXACT,791C121B8A9ACC2F56922B317939FF1FA542DE69B625F2AC5059E008818F6A89,,PNG,60,54
native,36,0,c/tay/tay.dat,bmp:smallb,sprite\smallb\tayuya_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\tayuya_s.png,EXACT,2FB07BB56A7809F2980EE65BD0221D4C2D06F8641186373798A549F9BE37A193,,PNG,40,55
native,36,0,c/tay/tay.dat,sheet,c\tay\aur2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\aur2.png,EXACT,5F2DE1611685126582B4A9A295C0B123922F37C7F4D16B3A2D658AA0E08EF75A,,PNG,1285,482
native,36,0,c/tay/tay.dat,sheet,c\tay\tay.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\tay.png,EXACT,CA34EBE7EE9017C1EFDEF07143D84995B95CB05B0333542AE0EAC35CF0B3E626,,PNG,799,960
native,439,3,c/tay/a/mon.dat,bmp:file(0-19),c\tay\a\mon.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\mon.png,EXACT,58159BCAA0BACF0B9E8B9010DCB678D158DA0CD5749237C9B26AD337FB393ECD,,PNG,654,524
native,439,3,c/tay/a/mon.dat,bmp:file(20-23),c\tay\a\mon2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\mon2.png,EXACT,56B1942FA85E35B8C4F164A1414619C5EC6ED9EAE109B8F9D05597D961E8CB0B,,PNG,319,79
native,439,3,c/tay/a/mon.dat,bmp:file(24-59),c\tay\a\vap.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\vap.png,EXACT,0BB354B843BCADB2EE9378A88446D587E209622E4F8A5BC7D5450E803BBE1C97,,PNG,948,945
native,439,3,c/tay/a/mon.dat,bmp:file(60-69),c\tay\a\bit.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\bit.png,EXACT,FDC239502C5B1A38FAB7C502160AB7A7CD86E702450031FEE758CB47369D390B,,PNG,835,300
native,439,3,c/tay/a/mon.dat,sheet,c\tay\a\bit.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\bit.png,EXACT,FDC239502C5B1A38FAB7C502160AB7A7CD86E702450031FEE758CB47369D390B,,PNG,835,300
native,439,3,c/tay/a/mon.dat,sheet,c\tay\a\mon.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\mon.png,EXACT,58159BCAA0BACF0B9E8B9010DCB678D158DA0CD5749237C9B26AD337FB393ECD,,PNG,654,524
native,439,3,c/tay/a/mon.dat,sheet,c\tay\a\mon2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\mon2.png,EXACT,56B1942FA85E35B8C4F164A1414619C5EC6ED9EAE109B8F9D05597D961E8CB0B,,PNG,319,79
native,439,3,c/tay/a/mon.dat,sheet,c\tay\a\vap.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\tay\a\vap.png,EXACT,0BB354B843BCADB2EE9378A88446D587E209622E4F8A5BC7D5450E803BBE1C97,,PNG,948,945
native,28,0,c/kim/kim1.dat,bmp:file(0-89),c\kim\kim.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim.png,EXACT,11DCC74D5010C872558421DAD5225FD50A5B9FA17E176AEB1FA02D5328475EB1,,PNG,799,720
native,28,0,c/kim/kim1.dat,bmp:file(115-116),c\kim\kim6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim6.png,EXACT,D5784EB44F62B557A4A3E66C6B7E0DED68F22B961D2637D06D836FFEE1EA37D6,,PNG,399,199
native,28,0,c/kim/kim1.dat,bmp:file(90-114),c\kim\kim2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim2.png,EXACT,5C3FE9E157097E2F9FE5EC95D25CE1A235F88CB3D9D0805BBA5ABF0CE4C64D05,,PNG,999,499
native,28,0,c/kim/kim1.dat,bmp:head,sprite\face\kimimaro_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kimimaro_f.png,EXACT,1A8C32F1F122F286688EA310FD1D899F10F834BE53AFB8C424596E2BFF410610,,PNG,145,223
native,28,0,c/kim/kim1.dat,bmp:small,sprite\small\kimimaro_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kimimaro_s.png,EXACT,3A2E51430B0A242CB17C5F4CE5DA9189C8FDFD66A91681E837DE0A8D7FAD4247,,PNG,60,54
native,28,0,c/kim/kim1.dat,bmp:smallb,sprite\smallb\kimimaro_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kimimaro_s.png,EXACT,40DBBA4553CE45C7D3E468E6A59575491E9E4037E147F54913D4184D64C2B0CF,,PNG,40,51
native,28,0,c/kim/kim1.dat,sheet,c\kim\kim.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim.png,EXACT,11DCC74D5010C872558421DAD5225FD50A5B9FA17E176AEB1FA02D5328475EB1,,PNG,799,720
native,28,0,c/kim/kim1.dat,sheet,c\kim\kim2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim2.png,EXACT,5C3FE9E157097E2F9FE5EC95D25CE1A235F88CB3D9D0805BBA5ABF0CE4C64D05,,PNG,999,499
native,28,0,c/kim/kim1.dat,sheet,c\kim\kim6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim6.png,EXACT,D5784EB44F62B557A4A3E66C6B7E0DED68F22B961D2637D06D836FFEE1EA37D6,,PNG,399,199
native,507,0,c/kim/kim.dat,bmp:file(0-79),c\kim\kim3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim3.png,EXACT,3C5C73C621E82E27CD59DFA7EC5D1875DF480DB3B60648484AD1B12E18688393,,PNG,799,640
native,507,0,c/kim/kim.dat,bmp:file(110-117),c\kim\kim5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim5.png,EXACT,921EBD7B910C79D64BC418588F9EE97369C6AF5255A49D91DB6A94D6C3B61AE3,,PNG,400,800
native,507,0,c/kim/kim.dat,bmp:file(80-109),c\kim\kim4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim4.png,EXACT,7087A5471C350A7AD15B22F287192CE0675021B6836F19B15F45A9D4427A8A3C,,PNG,1000,600
native,507,0,c/kim/kim.dat,bmp:head,sprite\face\kimimaro_cs2_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kimimaro_cs2_f.png,EXACT,2C0960CA27FE586C903792716660EFCF0AD78F5D46C6515410B306E926474F5F,,PNG,145,223
native,507,0,c/kim/kim.dat,bmp:small,sprite\small\kimimarocs2_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kimimarocs2_s.png,EXACT,6B4A7459B4950E0492E1B6956A88171A6FF369AAB4C516B20C02CEE6327412FD,,PNG,60,54
native,507,0,c/kim/kim.dat,bmp:smallb,sprite\smallb\kimimarocs2_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kimimarocs2_s.png,EXACT,2742808084C59EBCE055C56132C8F76E4B6AC315EF09E533F2E2C032F3383B14,,PNG,40,51
native,507,0,c/kim/kim.dat,sheet,c\kim\kim3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim3.png,EXACT,3C5C73C621E82E27CD59DFA7EC5D1875DF480DB3B60648484AD1B12E18688393,,PNG,799,640
native,507,0,c/kim/kim.dat,sheet,c\kim\kim4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim4.png,EXACT,7087A5471C350A7AD15B22F287192CE0675021B6836F19B15F45A9D4427A8A3C,,PNG,1000,600
native,507,0,c/kim/kim.dat,sheet,c\kim\kim5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\kim5.png,EXACT,921EBD7B910C79D64BC418588F9EE97369C6AF5255A49D91DB6A94D6C3B61AE3,,PNG,400,800
native,820,3,c/kim/a/bon.dat,bmp:file(0-11),c\kim\a\bon.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\a\bon.png,EXACT,307A974B0A51A5AC79558D6E4503F73E518D1C86614BC915D1E72AD102C20934,,PNG,545,271
native,820,3,c/kim/a/bon.dat,bmp:file(12-18),c\kim\a\bon2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\a\bon2.png,EXACT,41F105E2CB0190CA250EE89B268F4BDAB8997D4ECDB81221C6A72FC67AB1CB55,,PNG,400,700
native,820,3,c/kim/a/bon.dat,sheet,c\kim\a\bon.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\a\bon.png,EXACT,307A974B0A51A5AC79558D6E4503F73E518D1C86614BC915D1E72AD102C20934,,PNG,545,271
native,820,3,c/kim/a/bon.dat,sheet,c\kim\a\bon2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kim\a\bon2.png,EXACT,41F105E2CB0190CA250EE89B268F4BDAB8997D4ECDB81221C6A72FC67AB1CB55,,PNG,400,700
native,23,0,c/kab/kab.dat,bmp:file(0-139),c\kab\kab.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\kab.png,EXACT,61896C5AD4A1CF6BA606DD0ABCBFDE7D21B31F209EC591832A5EA49CDA72DDCC,,PNG,800,1120
native,23,0,c/kab/kab.dat,bmp:head,sprite\face\kabuto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kabuto_f.png,EXACT,2C0216153051F9D81FF9F938D5CA4819E7546E387E48672E9BF8803C0CDB108F,,PNG,145,223
native,23,0,c/kab/kab.dat,bmp:small,sprite\small\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kabuto_s.png,EXACT,3F9C393658399117CE3845B181C00FA9C09901863BD03531E2B5FD5B7B61E8DA,,PNG,60,54
native,23,0,c/kab/kab.dat,bmp:smallb,sprite\smallb\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kabuto_s.png,EXACT,86A396D5178FB7E99EEC30FF83A1FB0193F529F54DBE060C8FA2E71FA362944F,,PNG,40,55
native,23,0,c/kab/kab.dat,sheet,c\kab\kab.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\kab.png,EXACT,61896C5AD4A1CF6BA606DD0ABCBFDE7D21B31F209EC591832A5EA49CDA72DDCC,,PNG,800,1120
native,860,0,c/kab/tsurugi.dat,bmp:file(0-139),c\kab\tsurugi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\tsurugi.png,EXACT,190B814C76FFAD51CF3A44F1F4BB964B7827C5D60D7995441F0298566F2232F1,,PNG,800,1120
native,860,0,c/kab/tsurugi.dat,bmp:head,sprite\face\kabuto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kabuto_f.png,EXACT,2C0216153051F9D81FF9F938D5CA4819E7546E387E48672E9BF8803C0CDB108F,,PNG,145,223
native,860,0,c/kab/tsurugi.dat,bmp:small,sprite\small\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kabuto_s.png,EXACT,3F9C393658399117CE3845B181C00FA9C09901863BD03531E2B5FD5B7B61E8DA,,PNG,60,54
native,860,0,c/kab/tsurugi.dat,bmp:smallb,sprite\smallb\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kabuto_s.png,EXACT,86A396D5178FB7E99EEC30FF83A1FB0193F529F54DBE060C8FA2E71FA362944F,,PNG,40,55
native,860,0,c/kab/tsurugi.dat,sheet,c\kab\tsurugi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\tsurugi.png,EXACT,190B814C76FFAD51CF3A44F1F4BB964B7827C5D60D7995441F0298566F2232F1,,PNG,800,1120
native,861,0,c/kab/yoroi.dat,bmp:file(0-139),c\kab\yoroi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\yoroi.png,EXACT,A6472F5DC9AFD9BBF3C019C38FA99EE6DD7D456BBEC1E26173FEB90982FEC4F6,,PNG,800,1120
native,861,0,c/kab/yoroi.dat,bmp:head,sprite\face\kabuto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kabuto_f.png,EXACT,2C0216153051F9D81FF9F938D5CA4819E7546E387E48672E9BF8803C0CDB108F,,PNG,145,223
native,861,0,c/kab/yoroi.dat,bmp:small,sprite\small\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kabuto_s.png,EXACT,3F9C393658399117CE3845B181C00FA9C09901863BD03531E2B5FD5B7B61E8DA,,PNG,60,54
native,861,0,c/kab/yoroi.dat,bmp:smallb,sprite\smallb\kabuto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kabuto_s.png,EXACT,86A396D5178FB7E99EEC30FF83A1FB0193F529F54DBE060C8FA2E71FA362944F,,PNG,40,55
native,861,0,c/kab/yoroi.dat,sheet,c\kab\yoroi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\yoroi.png,EXACT,A6472F5DC9AFD9BBF3C019C38FA99EE6DD7D456BBEC1E26173FEB90982FEC4F6,,PNG,800,1120
native,437,1,c/kab/a/cha.dat,bmp:file(0-0),data\pixel.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\data\pixel.png,EXACT,CFAD749FBCEC2FADEDC6F47289E9679DEFACFAC386125BC88643ED1275518EAA,,PNG,1,1
native,437,1,c/kab/a/cha.dat,sheet,data\pixel.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\data\pixel.png,EXACT,CFAD749FBCEC2FADEDC6F47289E9679DEFACFAC386125BC88643ED1275518EAA,,PNG,1,1
native,862,3,c/kab/a/atk.dat,bmp:file(0-59),c\kab\a\atk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\a\atk.png,EXACT,FEC26FF609B3D269D14D10E8A158EAB0F88C6BEE5D056E8C6F353E8B442B4984,,PNG,800,480
native,862,3,c/kab/a/atk.dat,bmp:file(60-71),c\kab\a\sna.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\a\sna.png,EXACT,17E37EE2C8D774C361A7F92A1F4F118B0A4B2E79307D35463B52074C83D27A2C,,PNG,563,378
native,862,3,c/kab/a/atk.dat,sheet,c\kab\a\atk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\kab\a\atk.png,EXACT,FEC26FF609B3D269D14D10E8A158EAB0F88C6BEE5D056E8C6F353E8B442B4984,,PNG,800,480
