path,status,nativeParseSuccess,unityParseSuccess,unityParserReturned,unityParserDiagnosticErrors,unityFullConverterSuccess,unityIsolatedSubblockFailures,comparisonScope,nativeDiagnosticsCount,unityDiagnosticsCount,firstFrameError,nativeFrames,unityFrames,missingFrames,extraFrames,DTO_FIELD_MISSING,TYPED_VALUE_DIFFERENCE,REPRESENTATION_SHAPE_REVIEW,domain,PARSED_BODY_FIELD_REVIEW,rejectedFrames,rejectedSubblocks,unavailableTypedProjection,nativeProjectionDiagnostic,subblockStructureDifference
c/kaku/maskthu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,234,234,0,0,728,121,252,INDEXED_OBJECT_DAT,832,,,,,
c/kaku/maskwat.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,243,243,0,0,728,121,252,INDEXED_OBJECT_DAT,832,,,,,
c/kan/a/kar.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,209,209,0,0,2108,233,446,INDEXED_OBJECT_DAT,256,,,,,
c/kan/a/kar2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,49,49,0,0,76,11,22,INDEXED_OBJECT_DAT,78,,,,,
c/kan/a/san.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,30,30,0,0,228,37,74,INDEXED_OBJECT_DAT,74,,,,,
c/kan/kan.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,327,327,0,0,968,51,112,INDEXED_OBJECT_DAT,1256,,,,,
c/kan/kan2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,281,281,0,0,696,43,100,INDEXED_OBJECT_DAT,1106,,,,,
c/kar/a/cha.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,85,85,0,0,280,28,100,INDEXED_OBJECT_DAT,38,,,,,
c/kar/a/jug.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,67,67,0,0,300,28,78,INDEXED_OBJECT_DAT,234,,,,,
c/kar/a/sas.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,85,85,0,0,428,6,30,INDEXED_OBJECT_DAT,382,,,,,
c/kar/a/sui.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,59,59,0,0,244,1,34,INDEXED_OBJECT_DAT,188,,,,,
c/kar/kar.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,17,,409,409,0,0,1620,114,270,INDEXED_OBJECT_DAT,1540,,,,,
c/kib/a/aka.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,90,90,0,0,592,97,196,INDEXED_OBJECT_DAT,86,,,,,
c/kib/kib.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,311,311,0,0,1432,77,188,INDEXED_OBJECT_DAT,1246,,,,,
c/kid/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,44,44,0,0,104,4,20,INDEXED_OBJECT_DAT,16,,,,,
c/kid/a/kyo.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,58,58,0,0,596,49,154,INDEXED_OBJECT_DAT,98,,,,,
c/kid/a/spi.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,79,79,0,0,412,52,102,INDEXED_OBJECT_DAT,110,,,,,
c/kid/kid.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,274,274,0,0,1000,60,124,INDEXED_OBJECT_DAT,1048,,,,,
c/kid/kid1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,260,260,0,0,896,50,104,INDEXED_OBJECT_DAT,972,,,,,
c/kim/a/bon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,56,56,0,0,104,10,32,INDEXED_OBJECT_DAT,26,,,,,
c/kim/kim.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,291,291,0,0,1064,69,140,INDEXED_OBJECT_DAT,1096,,,,,
c/kim/kim1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,273,273,0,0,880,59,120,INDEXED_OBJECT_DAT,1002,,,,,
c/kis/a/wat.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,164,164,0,0,460,28,118,INDEXED_OBJECT_DAT,92,,,,,
c/kis/kcl.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,159,159,0,0,428,37,74,INDEXED_OBJECT_DAT,720,,,,,
c/kis/kis.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,309,309,0,0,1308,80,162,INDEXED_OBJECT_DAT,1192,,,,,
c/kis/nck.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,291,291,0,0,1232,73,156,INDEXED_OBJECT_DAT,1128,,,,,
c/kis/sam.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,168,168,0,0,532,41,70,INDEXED_OBJECT_DAT,596,,,,,
c/kon/a/pap.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,131,131,0,0,320,45,128,INDEXED_OBJECT_DAT,70,,,,,
c/kon/ang.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,239,239,0,0,496,21,44,INDEXED_OBJECT_DAT,878,,,,,
c/kon/kon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,327,327,0,0,820,46,78,INDEXED_OBJECT_DAT,1180,,,,,
c/lee/a/lee.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,39,39,0,0,60,15,30,INDEXED_OBJECT_DAT,2,,,,,
c/lee/lee.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,446,446,0,0,2372,189,402,INDEXED_OBJECT_DAT,1588,,,,,
c/min/a/fla.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,33,33,0,0,64,,,INDEXED_OBJECT_DAT,,,,,,
c/min/a/fly.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,49,49,0,0,164,9,26,INDEXED_OBJECT_DAT,10,,,,,
c/min/a/fly2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,7,7,0,0,4,1,2,INDEXED_OBJECT_DAT,4,,,,,
c/min/a/kcm.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,6,,54,54,0,0,276,26,30,INDEXED_OBJECT_DAT,10,,,,,
c/min/kcm.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,315,315,0,0,1612,74,202,INDEXED_OBJECT_DAT,1266,,,,,
c/min/min.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,False,1,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,System.InvalidOperationException: CPoint property 'drain' is outside the formal release contract.,334,334,0,0,1744,99,172,INDEXED_OBJECT_DAT,1338,1,1,1,,
c/min/sag.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,False,1,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,System.InvalidOperationException: CPoint property 'drain' is outside the formal release contract.,327,327,0,0,1744,96,172,INDEXED_OBJECT_DAT,1310,1,1,1,,
c/miz/a/shur.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,76,76,0,0,296,22,52,INDEXED_OBJECT_DAT,22,,,,,
c/miz/cs2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,260,260,0,0,1040,49,108,INDEXED_OBJECT_DAT,994,,,,,
c/miz/miz.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,261,261,0,0,880,52,96,INDEXED_OBJECT_DAT,984,,,,,
c/nar/4tk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,186,186,0,0,2112,94,204,INDEXED_OBJECT_DAT,262,,,,,
c/nar/a/4tk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,73,73,0,0,112,4,24,INDEXED_OBJECT_DAT,,,,,,
c/nar/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,15,,230,230,0,0,1000,53,172,INDEXED_OBJECT_DAT,38,,,,,
c/nar/a/ras.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,55,55,0,0,356,17,34,INDEXED_OBJECT_DAT,2,,,,,
c/nar/kyu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,292,292,0,0,756,56,154,INDEXED_OBJECT_DAT,1030,,,,,
c/nar/nar.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,False,2,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,17,System.InvalidOperationException: WPoint property 'dircontrol' is outside the formal release contract.,498,498,0,0,2612,151,370,INDEXED_OBJECT_DAT,1966,2,2,2,,
c/nar/ncl.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,267,267,0,0,744,57,136,INDEXED_OBJECT_DAT,1200,,,,,
c/nar/sna.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,372,372,0,0,2208,78,180,INDEXED_OBJECT_DAT,1434,,,,,
c/nar/snc.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,286,286,0,0,1360,78,132,INDEXED_OBJECT_DAT,1226,,,,,
c/nej/a/are.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,114,114,0,0,400,25,88,INDEXED_OBJECT_DAT,34,,,,,
c/nej/a/bya.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,58,58,0,0,296,2,4,INDEXED_OBJECT_DAT,,,,,,
c/nej/a/bya2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,58,58,0,0,296,2,4,INDEXED_OBJECT_DAT,,,,,,
c/nej/nej.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,452,452,0,0,3884,187,482,INDEXED_OBJECT_DAT,2160,,,,,
c/oro/1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,79,79,0,0,252,33,54,INDEXED_OBJECT_DAT,282,,,,,
c/oro/2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,79,79,0,0,252,33,54,INDEXED_OBJECT_DAT,282,,,,,
c/oro/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,163,163,0,0,748,34,242,INDEXED_OBJECT_DAT,222,,,,,
c/oro/a/edo2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,7,7,0,0,32,6,16,INDEXED_OBJECT_DAT,8,,,,,
c/oro/oro.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,311,311,0,0,960,79,184,INDEXED_OBJECT_DAT,1160,,,,,
c/pai/a/cha.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,64,64,0,0,372,3,114,INDEXED_OBJECT_DAT,62,,,,,
c/pai/a/ox.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,31,31,0,0,200,9,68,INDEXED_OBJECT_DAT,28,,,,,
c/pai/a/rhi.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,32,32,0,0,224,9,72,INDEXED_OBJECT_DAT,30,,,,,
c/pai/a/squ.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,17,,324,324,0,0,2308,117,430,INDEXED_OBJECT_DAT,178,,,,,
c/pai/a/sum.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,164,164,0,0,1068,32,182,INDEXED_OBJECT_DAT,92,,,,,
c/pai/pai.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,323,323,0,0,1304,50,140,INDEXED_OBJECT_DAT,1262,,,,,
c/pai/paid.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,296,296,0,0,1516,54,138,INDEXED_OBJECT_DAT,1170,,,,,
c/rai/a/rai.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,1,14,,135,135,0,0,672,24,120,INDEXED_OBJECT_DAT,,,,,,
c/rai/rai.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,432,432,0,0,2392,172,372,INDEXED_OBJECT_DAT,1770,,,,,1
c/rai/rait.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,473,473,0,0,2228,156,318,INDEXED_OBJECT_DAT,2052,,,,,32
c/sai/a/ink.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,175,175,0,0,892,121,258,INDEXED_OBJECT_DAT,162,,,,,
c/sai/sai.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,372,372,0,0,1444,57,114,INDEXED_OBJECT_DAT,1396,,,,,
c/sako/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,41,41,0,0,296,,100,INDEXED_OBJECT_DAT,22,,,,,
c/sako/sako.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,357,357,0,0,1664,126,224,INDEXED_OBJECT_DAT,1330,,,,,
c/sako/sako1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,343,343,0,0,1520,110,180,INDEXED_OBJECT_DAT,1290,,,,,
c/sako/suk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,244,244,0,0,824,86,180,INDEXED_OBJECT_DAT,924,,,,,
c/sako/suk1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,246,246,0,0,784,80,152,INDEXED_OBJECT_DAT,924,,,,,
c/sako/uko.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,208,208,0,0,1344,64,520,INDEXED_OBJECT_DAT,746,,,,,
c/sako/uko1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,210,210,0,0,1324,58,502,INDEXED_OBJECT_DAT,746,,,,,
c/saku/a/atk.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,66,66,0,0,304,24,56,INDEXED_OBJECT_DAT,42,,,,,
c/saku/saku.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,324,324,0,0,1320,75,140,INDEXED_OBJECT_DAT,1256,,,,,
c/saku/saku2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,14,,322,322,0,0,1308,75,142,INDEXED_OBJECT_DAT,1230,,,,,
c/saku/saku3.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,13,,300,300,0,0,1304,75,140,INDEXED_OBJECT_DAT,1144,,,,,
c/saso/a/iro.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,11,,125,125,0,0,544,30,80,INDEXED_OBJECT_DAT,46,,,,,
