oid	type	action	pointHp	pointMp	ohp	omp	maxPresent	maxMp	hpOut	boundOut	baseOut	mpOut	baseMpOut	displayHp	displayMax	score	damage	scoreStep	damageStep	hpStep	maxStep
51	0	0	-7	501	0	150	0	0	500	500	500	751	751	500	500	0	0	0	0	0	0
51	0	0	-7	501	1	-1	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	-7	501	1	0	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	-7	501	1	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
51	0	0	-7	501	1	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
51	0	0	-7	501	1	100	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	-7	501	1	150	0	0	5	5	5	751	751	5	5	0	0	0	0	0	0
51	0	0	-7	501	50	-1	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	-7	501	50	0	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	-7	501	50	1	0	0	250	250	250	5	5	250	250	0	0	0	0	0	0
51	0	0	-7	501	50	50	0	0	250	250	250	250	250	250	250	0	0	0	0	0	0
51	0	0	-7	501	50	100	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	-7	501	50	150	0	0	250	250	250	751	751	250	250	0	0	0	0	0	0
51	0	0	-7	501	100	-1	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	-7	501	100	0	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	-7	501	100	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	-7	501	100	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	-7	501	100	100	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	-7	501	100	150	0	0	500	500	500	751	751	500	500	0	0	0	0	0	0
51	0	0	-7	501	150	-1	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	-7	501	150	0	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	-7	501	150	1	0	0	750	750	750	5	5	750	750	0	0	0	0	0	0
51	0	0	-7	501	150	50	0	0	750	750	750	250	250	750	750	0	0	0	0	0	0
51	0	0	-7	501	150	100	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	-7	501	150	150	0	0	750	750	750	751	751	750	750	0	0	0	0	0	0
51	0	0	0	-7	-1	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	-1	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	-1	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	-7	-1	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	-7	-1	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	-1	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	0	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	-7	1	-1	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	-7	1	0	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	-7	1	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
51	0	0	0	-7	1	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
51	0	0	0	-7	1	100	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	-7	1	150	0	0	5	5	5	750	750	5	5	0	0	0	0	0	0
51	0	0	0	-7	50	-1	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	-7	50	0	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	-7	50	1	0	0	250	250	250	5	5	250	250	0	0	0	0	0	0
51	0	0	0	-7	50	50	0	0	250	250	250	250	250	250	250	0	0	0	0	0	0
51	0	0	0	-7	50	100	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	-7	50	150	0	0	250	250	250	750	750	250	250	0	0	0	0	0	0
51	0	0	0	-7	100	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	100	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	100	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	-7	100	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	-7	100	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	-7	100	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	-7	150	-1	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	-7	150	0	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	-7	150	1	0	0	750	750	750	5	5	750	750	0	0	0	0	0	0
51	0	0	0	-7	150	50	0	0	750	750	750	250	250	750	750	0	0	0	0	0	0
51	0	0	0	-7	150	100	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	-7	150	150	0	0	750	750	750	750	750	750	750	0	0	0	0	0	0
51	0	0	0	0	-1	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	-1	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	-1	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	0	-1	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	0	-1	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	-1	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	0	0	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	0	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	0	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	0	0	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	0	0	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	0	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	0	1	-1	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	0	1	0	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	0	1	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
51	0	0	0	0	1	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
51	0	0	0	0	1	100	0	0	5	5	5	500	500	5	5	0	0	0	0	0	0
51	0	0	0	0	1	150	0	0	5	5	5	750	750	5	5	0	0	0	0	0	0
51	0	0	0	0	50	-1	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	0	50	0	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	0	50	1	0	0	250	250	250	5	5	250	250	0	0	0	0	0	0
51	0	0	0	0	50	50	0	0	250	250	250	250	250	250	250	0	0	0	0	0	0
51	0	0	0	0	50	100	0	0	250	250	250	500	500	250	250	0	0	0	0	0	0
51	0	0	0	0	50	150	0	0	250	250	250	750	750	250	250	0	0	0	0	0	0
51	0	0	0	0	100	-1	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	100	0	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	100	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	0	100	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	0	100	100	0	0	500	500	500	500	500	500	500	0	0	0	0	0	0
51	0	0	0	0	100	150	0	0	500	500	500	750	750	500	500	0	0	0	0	0	0
51	0	0	0	0	150	-1	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	0	150	0	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	0	150	1	0	0	750	750	750	5	5	750	750	0	0	0	0	0	0
51	0	0	0	0	150	50	0	0	750	750	750	250	250	750	750	0	0	0	0	0	0
51	0	0	0	0	150	100	0	0	750	750	750	500	500	750	750	0	0	0	0	0	0
51	0	0	0	0	150	150	0	0	750	750	750	750	750	750	750	0	0	0	0	0	0
51	0	0	0	1	-1	-1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	-1	0	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	-1	1	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	-1	50	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	-1	100	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	-1	150	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	0	-1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	0	0	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	0	1	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	0	50	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	0	100	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	0	150	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	1	-1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
51	0	0	0	1	1	0	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
51	0	0	0	1	1	1	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
51	0	0	0	1	1	50	0	0	5	5	5	0	0	5	5	0	0	0	0	0	0
51	0	0	0	1	1	100	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
51	0	0	0	1	1	150	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
51	0	0	0	1	50	-1	0	0	250	250	250	1	1	250	250	0	0	0	0	0	0
51	0	0	0	1	50	0	0	0	250	250	250	1	1	250	250	0	0	0	0	0	0
51	0	0	0	1	50	1	0	0	250	250	250	0	0	250	250	0	0	0	0	0	0
51	0	0	0	1	50	50	0	0	250	250	250	0	0	250	250	0	0	0	0	0	0
51	0	0	0	1	50	100	0	0	250	250	250	1	1	250	250	0	0	0	0	0	0
51	0	0	0	1	50	150	0	0	250	250	250	1	1	250	250	0	0	0	0	0	0
51	0	0	0	1	100	-1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	100	0	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	100	1	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	100	50	0	0	500	500	500	0	0	500	500	0	0	0	0	0	0
51	0	0	0	1	100	100	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	100	150	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	1	150	-1	0	0	750	750	750	1	1	750	750	0	0	0	0	0	0
51	0	0	0	1	150	0	0	0	750	750	750	1	1	750	750	0	0	0	0	0	0
51	0	0	0	1	150	1	0	0	750	750	750	0	0	750	750	0	0	0	0	0	0
51	0	0	0	1	150	50	0	0	750	750	750	0	0	750	750	0	0	0	0	0	0
51	0	0	0	1	150	100	0	0	750	750	750	1	1	750	750	0	0	0	0	0	0
51	0	0	0	1	150	150	0	0	750	750	750	1	1	750	750	0	0	0	0	0	0
51	0	0	0	103	-1	-1	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	-1	0	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	-1	1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	103	-1	50	0	0	500	500	500	51	51	500	500	0	0	0	0	0	0
51	0	0	0	103	-1	100	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	-1	150	0	0	500	500	500	154	154	500	500	0	0	0	0	0	0
51	0	0	0	103	0	-1	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	0	0	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	0	1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	103	0	50	0	0	500	500	500	51	51	500	500	0	0	0	0	0	0
51	0	0	0	103	0	100	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	0	150	0	0	500	500	500	154	154	500	500	0	0	0	0	0	0
51	0	0	0	103	1	-1	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
51	0	0	0	103	1	0	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
51	0	0	0	103	1	1	0	0	5	5	5	1	1	5	5	0	0	0	0	0	0
51	0	0	0	103	1	50	0	0	5	5	5	51	51	5	5	0	0	0	0	0	0
51	0	0	0	103	1	100	0	0	5	5	5	103	103	5	5	0	0	0	0	0	0
51	0	0	0	103	1	150	0	0	5	5	5	154	154	5	5	0	0	0	0	0	0
51	0	0	0	103	50	-1	0	0	250	250	250	103	103	250	250	0	0	0	0	0	0
51	0	0	0	103	50	0	0	0	250	250	250	103	103	250	250	0	0	0	0	0	0
51	0	0	0	103	50	1	0	0	250	250	250	1	1	250	250	0	0	0	0	0	0
51	0	0	0	103	50	50	0	0	250	250	250	51	51	250	250	0	0	0	0	0	0
51	0	0	0	103	50	100	0	0	250	250	250	103	103	250	250	0	0	0	0	0	0
51	0	0	0	103	50	150	0	0	250	250	250	154	154	250	250	0	0	0	0	0	0
51	0	0	0	103	100	-1	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	100	0	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	100	1	0	0	500	500	500	1	1	500	500	0	0	0	0	0	0
51	0	0	0	103	100	50	0	0	500	500	500	51	51	500	500	0	0	0	0	0	0
51	0	0	0	103	100	100	0	0	500	500	500	103	103	500	500	0	0	0	0	0	0
51	0	0	0	103	100	150	0	0	500	500	500	154	154	500	500	0	0	0	0	0	0
51	0	0	0	103	150	-1	0	0	750	750	750	103	103	750	750	0	0	0	0	0	0
51	0	0	0	103	150	0	0	0	750	750	750	103	103	750	750	0	0	0	0	0	0
51	0	0	0	103	150	1	0	0	750	750	750	1	1	750	750	0	0	0	0	0	0
51	0	0	0	103	150	50	0	0	750	750	750	51	51	750	750	0	0	0	0	0	0
51	0	0	0	103	150	100	0	0	750	750	750	103	103	750	750	0	0	0	0	0	0
51	0	0	0	103	150	150	0	0	750	750	750	154	154	750	750	0	0	0	0	0	0
51	0	0	0	501	-1	-1	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	-1	0	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	-1	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	501	-1	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	501	-1	100	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	-1	150	0	0	500	500	500	751	751	500	500	0	0	0	0	0	0
51	0	0	0	501	0	-1	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	0	0	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	0	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	501	0	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	501	0	100	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	0	150	0	0	500	500	500	751	751	500	500	0	0	0	0	0	0
51	0	0	0	501	1	-1	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	0	501	1	0	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	0	501	1	1	0	0	5	5	5	5	5	5	5	0	0	0	0	0	0
51	0	0	0	501	1	50	0	0	5	5	5	250	250	5	5	0	0	0	0	0	0
51	0	0	0	501	1	100	0	0	5	5	5	501	501	5	5	0	0	0	0	0	0
51	0	0	0	501	1	150	0	0	5	5	5	751	751	5	5	0	0	0	0	0	0
51	0	0	0	501	50	-1	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	0	501	50	0	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	0	501	50	1	0	0	250	250	250	5	5	250	250	0	0	0	0	0	0
51	0	0	0	501	50	50	0	0	250	250	250	250	250	250	250	0	0	0	0	0	0
51	0	0	0	501	50	100	0	0	250	250	250	501	501	250	250	0	0	0	0	0	0
51	0	0	0	501	50	150	0	0	250	250	250	751	751	250	250	0	0	0	0	0	0
51	0	0	0	501	100	-1	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	100	0	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	100	1	0	0	500	500	500	5	5	500	500	0	0	0	0	0	0
51	0	0	0	501	100	50	0	0	500	500	500	250	250	500	500	0	0	0	0	0	0
51	0	0	0	501	100	100	0	0	500	500	500	501	501	500	500	0	0	0	0	0	0
51	0	0	0	501	100	150	0	0	500	500	500	751	751	500	500	0	0	0	0	0	0
51	0	0	0	501	150	-1	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	0	501	150	0	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	0	501	150	1	0	0	750	750	750	5	5	750	750	0	0	0	0	0	0
51	0	0	0	501	150	50	0	0	750	750	750	250	250	750	750	0	0	0	0	0	0
51	0	0	0	501	150	100	0	0	750	750	750	501	501	750	750	0	0	0	0	0	0
51	0	0	0	501	150	150	0	0	750	750	750	751	751	750	750	0	0	0	0	0	0
51	0	0	1	-7	-1	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	-1	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	-1	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	-7	-1	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	-7	-1	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	-1	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	0	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	-7	1	-1	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	1	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	1	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
51	0	0	1	-7	1	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
51	0	0	1	-7	1	100	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	1	150	0	0	0	0	0	750	750	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	-1	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	100	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	-7	50	150	0	0	0	0	0	750	750	0	0	0	0	0	0	0	0
51	0	0	1	-7	100	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	100	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	100	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	-7	100	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	-7	100	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	100	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	-7	150	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	-1	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	0	0	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	0	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	0	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	0	0	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	0	0	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	0	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	0	1	-1	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	1	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	1	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
51	0	0	1	0	1	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
51	0	0	1	0	1	100	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	1	150	0	0	0	0	0	750	750	0	0	0	0	0	0	0	0
51	0	0	1	0	50	-1	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	50	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	50	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
51	0	0	1	0	50	50	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0
51	0	0	1	0	50	100	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0
51	0	0	1	0	50	150	0	0	0	0	0	750	750	0	0	0	0	0	0	0	0
51	0	0	1	0	100	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	100	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	100	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	0	100	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	0	100	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	100	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	0	150	-1	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	150	0	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	150	1	0	0	1	1	1	5	5	1	1	0	0	0	0	0	0
51	0	0	1	0	150	50	0	0	1	1	1	250	250	1	1	0	0	0	0	0	0
51	0	0	1	0	150	100	0	0	1	1	1	500	500	1	1	0	0	0	0	0	0
51	0	0	1	0	150	150	0	0	1	1	1	750	750	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	50	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	100	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	-1	150	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	0	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	0	50	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	0	100	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	0	150	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	1	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	1	1	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	1	1	1	100	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	1	150	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	50	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	50	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	1	1	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	1	1	50	100	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	50	150	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
51	0	0	1	1	100	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	100	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	100	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	100	50	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	100	100	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	100	150	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	150	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	150	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0
51	0	0	1	1	150	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
51	0	0	1	1	150	50	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0
