Character/Hsasori.dat	-1	-1	FILE	-1	frameCount	200
Character/temari.dat	12	13	WPOINT	-1	count	1
Character/temari.dat	12	13	WPOINT	0	tuple	kind=1;x=43;y=25;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/temari.dat	12	13	BPOINT	-1	count	0
Character/temari.dat	12	13	CPOINT	-1	count	0
Character/temari.dat	13	14	FRAME	-1	scalars	name64=aGVhdnlfb2JqX3dhbGs=;pic=87;state=1;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	13	14	ITR	-1	count	0
Character/temari.dat	13	14	BDY	-1	count	2
Character/temari.dat	13	14	BDY	0	x	29
Character/temari.dat	13	14	BDY	0	y	15
Character/temari.dat	13	14	BDY	0	w	28
Character/temari.dat	13	14	BDY	0	h	64
Character/temari.dat	13	14	BDY	1	x	21
Character/temari.dat	13	14	BDY	1	y	80000
Character/temari.dat	13	14	BDY	1	w	43
Character/temari.dat	13	14	BDY	1	h	62
Character/temari.dat	13	14	OPOINT	-1	count	0
Character/temari.dat	13	14	WPOINT	-1	count	1
Character/temari.dat	13	14	WPOINT	0	tuple	kind=1;x=43;y=25;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/temari.dat	13	14	BPOINT	-1	count	0
Character/temari.dat	13	14	CPOINT	-1	count	0
Character/temari.dat	14	15	FRAME	-1	scalars	name64=aGVhdnlfb2JqX3dhbGs=;pic=88;state=1;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	14	15	ITR	-1	count	0
Character/temari.dat	14	15	BDY	-1	count	2
Character/temari.dat	14	15	BDY	0	x	29
Character/temari.dat	14	15	BDY	0	y	15
Character/temari.dat	14	15	BDY	0	w	28
Character/temari.dat	14	15	BDY	0	h	64
Character/temari.dat	14	15	BDY	1	x	21
Character/temari.dat	14	15	BDY	1	y	80000
Character/temari.dat	14	15	BDY	1	w	43
Character/temari.dat	14	15	BDY	1	h	62
Character/temari.dat	14	15	OPOINT	-1	count	0
Character/temari.dat	14	15	WPOINT	-1	count	1
Character/temari.dat	14	15	WPOINT	0	tuple	kind=1;x=44;y=25;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/temari.dat	14	15	BPOINT	-1	count	0
Character/temari.dat	14	15	CPOINT	-1	count	0
Character/temari.dat	15	16	FRAME	-1	scalars	name64=aGVhdnlfb2JqX3J1bg==;pic=85;state=1;wait=3;next=0;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	15	16	ITR	-1	count	0
Character/temari.dat	15	16	BDY	-1	count	1
Character/temari.dat	15	16	BDY	0	x	29
Character/temari.dat	15	16	BDY	0	y	15
Character/temari.dat	15	16	BDY	0	w	28
Character/temari.dat	15	16	BDY	0	h	64
Character/temari.dat	15	16	OPOINT	-1	count	0
Character/temari.dat	15	16	WPOINT	-1	count	1
Character/temari.dat	15	16	WPOINT	0	tuple	kind=1;x=42;y=25;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/temari.dat	15	16	BPOINT	-1	count	0
Character/temari.dat	15	16	CPOINT	-1	count	0
Character/temari.dat	16	17	FRAME	-1	scalars	name64=dHJlZV9qdW1w;pic=80;state=3;wait=1;next=18;dvx=550;dvy=550;dvz=550;centerx=0;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	16	17	ITR	-1	count	0
Character/temari.dat	16	17	BDY	-1	count	0
Character/temari.dat	16	17	OPOINT	-1	count	0
Character/temari.dat	16	17	WPOINT	-1	count	0
Character/temari.dat	16	17	BPOINT	-1	count	0
Character/temari.dat	16	17	CPOINT	-1	count	0
Character/temari.dat	17	18	FRAME	-1	scalars	name64=dHJlZV9qdW1w;pic=81;state=3;wait=1;next=19;dvx=550;dvy=550;dvz=550;centerx=0;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	17	18	ITR	-1	count	0
Character/temari.dat	17	18	BDY	-1	count	0
Character/temari.dat	17	18	OPOINT	-1	count	1
Character/temari.dat	17	18	OPOINT	0	tuple	kind=1;x=0;y=82;action=150;dvx=0;dvy=0;oid=203;facing=0
Character/temari.dat	17	18	WPOINT	-1	count	0
Character/temari.dat	17	18	BPOINT	-1	count	0
Character/temari.dat	17	18	CPOINT	-1	count	0
Character/temari.dat	18	19	FRAME	-1	scalars	name64=dHJlZV9qdW1w;pic=81;state=2;wait=5;next=999;dvx=550;dvy=550;dvz=550;centerx=0;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	18	19	ITR	-1	count	0
Character/temari.dat	18	19	BDY	-1	count	0
Character/temari.dat	18	19	OPOINT	-1	count	0
Character/temari.dat	18	19	WPOINT	-1	count	0
Character/temari.dat	18	19	BPOINT	-1	count	0
Character/temari.dat	18	19	CPOINT	-1	count	0
Character/temari.dat	19	20	FRAME	-1	scalars	name64=bm9ybWFsX3dlYXBvbl9hdGNr;pic=27;state=15;wait=3;next=46;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	19	20	ITR	-1	count	0
Character/temari.dat	19	20	BDY	-1	count	2
Character/temari.dat	19	20	BDY	0	x	25
Character/temari.dat	19	20	BDY	0	y	22
Character/temari.dat	19	20	BDY	0	w	35
Character/temari.dat	19	20	BDY	0	h	57
Character/temari.dat	19	20	BDY	1	x	21
Character/temari.dat	19	20	BDY	1	y	80000
Character/temari.dat	19	20	BDY	1	w	43
Character/temari.dat	19	20	BDY	1	h	62
Character/temari.dat	19	20	OPOINT	-1	count	0
Character/temari.dat	19	20	WPOINT	-1	count	1
Character/temari.dat	19	20	WPOINT	0	tuple	kind=1;x=30;y=42;attacking=0;cover=1;weaponact=20;dvx=0;dvy=0;dvz=0
Character/temari.dat	19	20	BPOINT	-1	count	0
Character/temari.dat	19	20	CPOINT	-1	count	0
Character/temari.dat	20	25	FRAME	-1	scalars	name64=bm9ybWFsX3dlYXBvbl9hdGNr;pic=27;state=15;wait=3;next=46;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	20	25	ITR	-1	count	0
Character/temari.dat	20	25	BDY	-1	count	3
Character/temari.dat	20	25	BDY	0	x	25
Character/temari.dat	20	25	BDY	0	y	22
Character/temari.dat	20	25	BDY	0	w	35
Character/temari.dat	20	25	BDY	0	h	57
Character/temari.dat	20	25	BDY	1	x	10
Character/temari.dat	20	25	BDY	1	y	40
Character/temari.dat	20	25	BDY	1	w	20
Character/temari.dat	20	25	BDY	1	h	13
Character/temari.dat	20	25	BDY	2	x	21
Character/temari.dat	20	25	BDY	2	y	80000
Character/temari.dat	20	25	BDY	2	w	43
Character/temari.dat	20	25	BDY	2	h	62
Character/temari.dat	20	25	OPOINT	-1	count	0
Character/temari.dat	20	25	WPOINT	-1	count	1
Character/temari.dat	20	25	WPOINT	0	tuple	kind=1;x=30;y=42;attacking=0;cover=1;weaponact=20;dvx=0;dvy=0;dvz=0
Character/temari.dat	20	25	BPOINT	-1	count	0
Character/temari.dat	20	25	CPOINT	-1	count	0
Character/temari.dat	21	30	FRAME	-1	scalars	name64=anVtcF93ZWFwb25fYXRjaw==;pic=45;state=15;wait=6;next=53;dvx=0;dvy=0;dvz=0;centerx=39;centery=68;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	21	30	ITR	-1	count	0
Character/temari.dat	21	30	BDY	-1	count	1
Character/temari.dat	21	30	BDY	0	x	22
Character/temari.dat	21	30	BDY	0	y	10
Character/temari.dat	21	30	BDY	0	w	40
Character/temari.dat	21	30	BDY	0	h	52
Character/temari.dat	21	30	OPOINT	-1	count	0
Character/temari.dat	21	30	WPOINT	-1	count	1
Character/temari.dat	21	30	WPOINT	0	tuple	kind=1;x=45;y=51;attacking=0;cover=1;weaponact=22;dvx=0;dvy=0;dvz=0
Character/temari.dat	21	30	BPOINT	-1	count	0
Character/temari.dat	21	30	CPOINT	-1	count	0
Character/temari.dat	22	35	FRAME	-1	scalars	name64=cnVuX3dlYXBvbl9hdGNr;pic=23;state=3;wait=0;next=20;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	22	35	ITR	-1	count	0
Character/temari.dat	22	35	BDY	-1	count	2
Character/temari.dat	22	35	BDY	0	x	39
Character/temari.dat	22	35	BDY	0	y	19
Character/temari.dat	22	35	BDY	0	w	21
Character/temari.dat	22	35	BDY	0	h	61
Character/temari.dat	22	35	BDY	1	x	51
Character/temari.dat	22	35	BDY	1	y	34
Character/temari.dat	22	35	BDY	1	w	26
Character/temari.dat	22	35	BDY	1	h	16
Character/temari.dat	22	35	OPOINT	-1	count	0
Character/temari.dat	22	35	WPOINT	-1	count	1
Character/temari.dat	22	35	WPOINT	0	tuple	kind=1;x=46;y=-999;attacking=0;cover=1;weaponact=30;dvx=0;dvy=0;dvz=0
Character/temari.dat	22	35	BPOINT	-1	count	0
Character/temari.dat	22	35	CPOINT	-1	count	0
Character/temari.dat	23	36	FRAME	-1	scalars	name64=cnVuX3dlYXBvbl9hdGNr;pic=71;state=3;wait=1;next=22;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	23	36	ITR	-1	count	0
Character/temari.dat	23	36	BDY	-1	count	2
Character/temari.dat	23	36	BDY	0	x	39
Character/temari.dat	23	36	BDY	0	y	19
Character/temari.dat	23	36	BDY	0	w	21
Character/temari.dat	23	36	BDY	0	h	61
Character/temari.dat	23	36	BDY	1	x	51
Character/temari.dat	23	36	BDY	1	y	34
Character/temari.dat	23	36	BDY	1	w	26
Character/temari.dat	23	36	BDY	1	h	16
Character/temari.dat	23	36	OPOINT	-1	count	0
Character/temari.dat	23	36	WPOINT	-1	count	1
Character/temari.dat	23	36	WPOINT	0	tuple	kind=1;x=46;y=-999;attacking=0;cover=1;weaponact=30;dvx=0;dvy=0;dvz=0
Character/temari.dat	23	36	BPOINT	-1	count	0
Character/temari.dat	23	36	CPOINT	-1	count	0
Character/temari.dat	24	37	FRAME	-1	scalars	name64=cnVuX3dlYXBvbl9hdGNr;pic=72;state=3;wait=3;next=23;dvx=0;dvy=0;dvz=0;centerx=35;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDgud2F2
Character/temari.dat	24	37	ITR	-1	count	0
Character/temari.dat	24	37	BDY	-1	count	2
Character/temari.dat	24	37	BDY	0	x	39
Character/temari.dat	24	37	BDY	0	y	19
Character/temari.dat	24	37	BDY	0	w	21
Character/temari.dat	24	37	BDY	0	h	61
Character/temari.dat	24	37	BDY	1	x	51
Character/temari.dat	24	37	BDY	1	y	34
Character/temari.dat	24	37	BDY	1	w	26
Character/temari.dat	24	37	BDY	1	h	16
Character/temari.dat	24	37	OPOINT	-1	count	0
Character/temari.dat	24	37	WPOINT	-1	count	1
Character/temari.dat	24	37	WPOINT	0	tuple	kind=1;x=46;y=-999;attacking=0;cover=1;weaponact=30;dvx=0;dvy=0;dvz=0
Character/temari.dat	24	37	BPOINT	-1	count	0
Character/temari.dat	24	37	CPOINT	-1	count	0
Character/temari.dat	25	38	FRAME	-1	scalars	name64=cnVuX3dlYXBvbl9hdGNr;pic=73;state=3;wait=3;next=999;dvx=0;dvy=0;dvz=0;centerx=30;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	25	38	ITR	-1	count	1
Character/temari.dat	25	38	ITR	0	tuple	kind=0;x=49;y=31;w=30;h=16;dvx=2;dvy=0;fall=0;bdefend=16;injury=40;arest=0;vrest=0;effect=1;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/temari.dat	25	38	BDY	-1	count	2
Character/temari.dat	25	38	BDY	0	x	39
Character/temari.dat	25	38	BDY	0	y	19
Character/temari.dat	25	38	BDY	0	w	21
Character/temari.dat	25	38	BDY	0	h	61
Character/temari.dat	25	38	BDY	1	x	51
Character/temari.dat	25	38	BDY	1	y	34
Character/temari.dat	25	38	BDY	1	w	26
Character/temari.dat	25	38	BDY	1	h	16
Character/temari.dat	25	38	OPOINT	-1	count	0
Character/temari.dat	25	38	WPOINT	-1	count	1
Character/temari.dat	25	38	WPOINT	0	tuple	kind=1;x=46;y=-999;attacking=0;cover=1;weaponact=30;dvx=0;dvy=0;dvz=0
Character/temari.dat	25	38	BPOINT	-1	count	0
Character/temari.dat	25	38	CPOINT	-1	count	0
Character/temari.dat	26	40	FRAME	-1	scalars	name64=ZGFzaF93ZWFwb25fYXRjaw==;pic=62;state=3;wait=0;next=52;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	26	40	ITR	-1	count	0
Character/temari.dat	26	40	BDY	-1	count	1
Character/temari.dat	26	40	BDY	0	x	25
Character/temari.dat	26	40	BDY	0	y	15
Character/temari.dat	26	40	BDY	0	w	40
Character/temari.dat	26	40	BDY	0	h	53
Character/temari.dat	26	40	OPOINT	-1	count	0
Character/temari.dat	26	40	WPOINT	-1	count	1
Character/temari.dat	26	40	WPOINT	0	tuple	kind=1;x=19;y=20;attacking=0;cover=0;weaponact=30;dvx=0;dvy=0;dvz=0
Character/temari.dat	26	40	BPOINT	-1	count	0
Character/temari.dat	26	40	CPOINT	-1	count	0
Character/temari.dat	27	41	FRAME	-1	scalars	name64=ZGFzaF93ZWFwb25fYXRjaw==;pic=91;state=3;wait=7;next=999;dvx=0;dvy=0;dvz=0;centerx=21;centery=89;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDgud2F2
Character/temari.dat	27	41	ITR	-1	count	0
Character/temari.dat	27	41	BDY	-1	count	1
Character/temari.dat	27	41	BDY	0	x	8
Character/temari.dat	27	41	BDY	0	y	32
Character/temari.dat	27	41	BDY	0	w	33
Character/temari.dat	27	41	BDY	0	h	45
Character/temari.dat	27	41	OPOINT	-1	count	0
Character/temari.dat	27	41	WPOINT	-1	count	1
Character/temari.dat	27	41	WPOINT	0	tuple	kind=1;x=37;y=69;attacking=4;cover=0;weaponact=25;dvx=0;dvy=0;dvz=0
Character/temari.dat	27	41	BPOINT	-1	count	0
Character/temari.dat	27	41	CPOINT	-1	count	0
Character/temari.dat	28	45	FRAME	-1	scalars	name64=bGlnaHRfd2VhcG9uX3Rodw==;pic=27;state=15;wait=3;next=46;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	28	45	ITR	-1	count	0
Character/temari.dat	28	45	BDY	-1	count	2
Character/temari.dat	28	45	BDY	0	x	25
Character/temari.dat	28	45	BDY	0	y	22
Character/temari.dat	28	45	BDY	0	w	35
Character/temari.dat	28	45	BDY	0	h	57
Character/temari.dat	28	45	BDY	1	x	10
Character/temari.dat	28	45	BDY	1	y	40
Character/temari.dat	28	45	BDY	1	w	20
Character/temari.dat	28	45	BDY	1	h	13
Character/temari.dat	28	45	OPOINT	-1	count	0
Character/temari.dat	28	45	WPOINT	-1	count	1
Character/temari.dat	28	45	WPOINT	0	tuple	kind=1;x=30;y=42;attacking=0;cover=1;weaponact=20;dvx=0;dvy=0;dvz=0
Character/temari.dat	28	45	BPOINT	-1	count	0
Character/temari.dat	28	45	CPOINT	-1	count	0
Character/temari.dat	29	46	FRAME	-1	scalars	name64=bGlnaHRfd2VhcG9uX3Rodw==;pic=28;state=15;wait=1;next=47;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDgud2F2
Character/temari.dat	29	46	ITR	-1	count	0
Character/temari.dat	29	46	BDY	-1	count	1
Character/temari.dat	29	46	BDY	0	x	24
Character/temari.dat	29	46	BDY	0	y	22
Character/temari.dat	29	46	BDY	0	w	32
Character/temari.dat	29	46	BDY	0	h	57
Character/temari.dat	29	46	OPOINT	-1	count	0
Character/temari.dat	29	46	WPOINT	-1	count	1
Character/temari.dat	29	46	WPOINT	0	tuple	kind=1;x=60;y=42;attacking=0;cover=1;weaponact=31;dvx=0;dvy=0;dvz=0
Character/temari.dat	29	46	BPOINT	-1	count	0
Character/temari.dat	29	46	CPOINT	-1	count	0
Character/temari.dat	30	47	FRAME	-1	scalars	name64=bGlnaHRfd2VhcG9uX3Rodw==;pic=29;state=15;wait=3;next=999;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	30	47	ITR	-1	count	0
Character/temari.dat	30	47	BDY	-1	count	2
Character/temari.dat	30	47	BDY	0	x	10
Character/temari.dat	30	47	BDY	0	y	38
Character/temari.dat	30	47	BDY	0	w	54
Character/temari.dat	30	47	BDY	0	h	21
Character/temari.dat	30	47	BDY	1	x	26
Character/temari.dat	30	47	BDY	1	y	55
Character/temari.dat	30	47	BDY	1	w	32
Character/temari.dat	30	47	BDY	1	h	26
Character/temari.dat	30	47	OPOINT	-1	count	0
Character/temari.dat	30	47	WPOINT	-1	count	1
Character/temari.dat	30	47	WPOINT	0	tuple	kind=1;x=100;y=50;attacking=0;cover=1;weaponact=35;dvx=55;dvy=-4;dvz=3
Character/temari.dat	30	47	BPOINT	-1	count	0
Character/temari.dat	30	47	CPOINT	-1	count	0
Character/temari.dat	31	50	FRAME	-1	scalars	name64=aGVhdnlfd2VhcG9uX3Rodw==;pic=23;state=15;wait=6;next=51;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	31	50	ITR	-1	count	0
Character/temari.dat	31	50	BDY	-1	count	1
Character/temari.dat	31	50	BDY	0	x	28
Character/temari.dat	31	50	BDY	0	y	19
Character/temari.dat	31	50	BDY	0	w	30
Character/temari.dat	31	50	BDY	0	h	62
Character/temari.dat	31	50	OPOINT	-1	count	0
Character/temari.dat	31	50	WPOINT	-1	count	1
Character/temari.dat	31	50	WPOINT	0	tuple	kind=1;x=16;y=52;attacking=0;cover=0;weaponact=10;dvx=0;dvy=0;dvz=0
Character/temari.dat	31	50	BPOINT	-1	count	0
Character/temari.dat	31	50	CPOINT	-1	count	0
Character/temari.dat	32	51	FRAME	-1	scalars	name64=aGVhdnlfd2VhcG9uX3Rodw==;pic=79;state=15;wait=10;next=999;dvx=0;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDcud2F2
Character/temari.dat	32	51	ITR	-1	count	0
Character/temari.dat	32	51	BDY	-1	count	2
Character/temari.dat	32	51	BDY	0	x	8
Character/temari.dat	32	51	BDY	0	y	39
Character/temari.dat	32	51	BDY	0	w	61
Character/temari.dat	32	51	BDY	0	h	23
Character/temari.dat	32	51	BDY	1	x	19
Character/temari.dat	32	51	BDY	1	y	56
Character/temari.dat	32	51	BDY	1	w	30
Character/temari.dat	32	51	BDY	1	h	24
Character/temari.dat	32	51	OPOINT	-1	count	0
Character/temari.dat	32	51	WPOINT	-1	count	1
Character/temari.dat	32	51	WPOINT	0	tuple	kind=1;x=93;y=57;attacking=0;cover=0;weaponact=10;dvx=45;dvy=-4;dvz=2
Character/temari.dat	32	51	BPOINT	-1	count	0
Character/temari.dat	32	51	CPOINT	-1	count	0
Character/temari.dat	33	52	FRAME	-1	scalars	name64=c2t5X2xndF93cF90aHc=;pic=45;state=15;wait=6;next=53;dvx=0;dvy=0;dvz=0;centerx=39;centery=68;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	33	52	ITR	-1	count	0
Character/temari.dat	33	52	BDY	-1	count	1
Character/temari.dat	33	52	BDY	0	x	22
Character/temari.dat	33	52	BDY	0	y	10
Character/temari.dat	33	52	BDY	0	w	40
Character/temari.dat	33	52	BDY	0	h	52
Character/temari.dat	33	52	OPOINT	-1	count	0
Character/temari.dat	33	52	WPOINT	-1	count	1
Character/temari.dat	33	52	WPOINT	0	tuple	kind=1;x=45;y=51;attacking=0;cover=1;weaponact=22;dvx=0;dvy=0;dvz=0
Character/temari.dat	33	52	BPOINT	-1	count	0
Character/temari.dat	33	52	CPOINT	-1	count	0
Character/temari.dat	34	53	FRAME	-1	scalars	name64=c2t5X2xndF93cF90aHc=;pic=46;state=15;wait=1;next=54;dvx=0;dvy=-2;dvz=0;centerx=39;centery=63;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=ZGF0YVwwMDgud2F2
Character/temari.dat	34	53	ITR	-1	count	0
Character/temari.dat	34	53	BDY	-1	count	2
Character/temari.dat	34	53	BDY	0	x	35
Character/temari.dat	34	53	BDY	0	y	10
Character/temari.dat	34	53	BDY	0	w	36
Character/temari.dat	34	53	BDY	0	h	23
Character/temari.dat	34	53	BDY	1	x	15
Character/temari.dat	34	53	BDY	1	y	18
Character/temari.dat	34	53	BDY	1	w	30
Character/temari.dat	34	53	BDY	1	h	43
Character/temari.dat	34	53	OPOINT	-1	count	0
Character/temari.dat	34	53	WPOINT	-1	count	1
Character/temari.dat	34	53	WPOINT	0	tuple	kind=1;x=45;y=51;attacking=0;cover=1;weaponact=34;dvx=0;dvy=0;dvz=0
Character/temari.dat	34	53	BPOINT	-1	count	0
Character/temari.dat	34	53	CPOINT	-1	count	0
Character/temari.dat	35	54	FRAME	-1	scalars	name64=c2t5X2xndF93cF90aHc=;pic=47;state=15;wait=9;next=999;dvx=0;dvy=0;dvz=0;centerx=39;centery=62;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	35	54	ITR	-1	count	0
Character/temari.dat	35	54	BDY	-1	count	2
Character/temari.dat	35	54	BDY	0	x	22
Character/temari.dat	35	54	BDY	0	y	15
Character/temari.dat	35	54	BDY	0	w	38
Character/temari.dat	35	54	BDY	0	h	38
Character/temari.dat	35	54	BDY	1	x	3
Character/temari.dat	35	54	BDY	1	y	37
Character/temari.dat	35	54	BDY	1	w	34
Character/temari.dat	35	54	BDY	1	h	26
Character/temari.dat	35	54	OPOINT	-1	count	0
Character/temari.dat	35	54	WPOINT	-1	count	1
Character/temari.dat	35	54	WPOINT	0	tuple	kind=1;x=67;y=56;attacking=0;cover=0;weaponact=23;dvx=23;dvy=8;dvz=3
Character/temari.dat	35	54	BPOINT	-1	count	0
Character/temari.dat	35	54	CPOINT	-1	count	0
Character/temari.dat	36	60	FRAME	-1	scalars	name64=cHVuY2g=;pic=10;state=3;wait=1;next=61;dvx=1;dvy=0;dvz=0;centerx=39;centery=79;mp=0;hit_a=0;hit_d=0;hit_j=0;hit_Fj=0;hit_Fa=0;hit_Da=0;hit_Ua=0;hit_ja=0;hit_Dj=0;hit_Uj=0;sound64=
Character/temari.dat	36	60	ITR	-1	count	1
Character/temari.dat	36	60	ITR	0	tuple	kind=2;x=26;y=58;w=37;h=23;dvx=0;dvy=0;fall=0;bdefend=0;injury=0;arest=0;vrest=1;effect=0;attacking=0;catchingact=null;catchingact2=null;caughtact=null;caughtact2=null;respond=0;pickingact=0;pickedact=0;throwvx=0;throwvy=0;zwidth=15;throwvz=0;throwinjury=0;unityExtra.dvz=0;unityExtra.vaction=0;unityExtra.kill=0
Character/temari.dat	36	60	BDY	-1	count	3
Character/temari.dat	36	60	BDY	0	x	30
Character/temari.dat	36	60	BDY	0	y	18
Character/temari.dat	36	60	BDY	0	w	28
Character/temari.dat	36	60	BDY	0	h	60
Character/temari.dat	36	60	BDY	1	x	21
Character/temari.dat	36	60	BDY	1	y	80000
Character/temari.dat	36	60	BDY	1	w	43
Character/temari.dat	36	60	BDY	1	h	62
Character/temari.dat	36	60	BDY	2	x	45
Character/temari.dat	36	60	BDY	2	y	753
Character/temari.dat	36	60	BDY	2	w	32
Character/temari.dat	36	60	BDY	2	h	11
Character/temari.dat	36	60	OPOINT	-1	count	0
Character/temari.dat	36	60	WPOINT	-1	count	0
Character/temari.dat	36	60	BPOINT	-1	count	0
Character/temari.dat	36	60	CPOINT	-1	count	0
