action	state	previous	depleted	hp	bound	base	mp	maxMp	gate	timer	mode	type	pending	valid	stage	actionOut	hpOut	boundOut	mpOut	consumedOut	koOut	livesOut	groupOut	xOut	yOut	zOut	preciseX	preciseY	preciseZ	displayHp	displayMax	depletedUpdates	restoreUpdates	hpClamps	mpClamps
0	63	3645	0	100	200	500	300	500	0	1	3	0	0	1	1	0	100	200	300	37	9	7	5	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3645	0	100	200	500	300	500	-1	1	4	0	0	1	1	0	100	200	300	37	9	7	5	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3645	0	100	200	500	300	500	0	1	4	0	0	1	1	0	100	200	300	37	9	7	5	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	-1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	-1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	-1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	2	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	-1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	3	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	-1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	-1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	-1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	0	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	0	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	0	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	2	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	0	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	3	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	0	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	0	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	0	0	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	-1	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	0	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	1	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	2	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	3	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	3646	0	100	200	500	300	500	-1	1	4	0	0	1	1	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	1	0	0
0	0	3646	0	100	200	500	300	500	0	1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	-1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	-1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	0	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	0	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	-1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	0	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	1	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	2	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	3	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	-1	1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	63	3646	0	100	200	500	300	500	0	1	4	0	0	1	1	0	100	200	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	100	200	0	0	0	0
0	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	0	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
0	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
0	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	0	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
0	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
0	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	0	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
0	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
0	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	900	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
0	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
0	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	900	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
0	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
0	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	0	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
0	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	0	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
111	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	111	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
111	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	111	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
111	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	111	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
111	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	111	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
111	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	111	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
111	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	111	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
111	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	900	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
111	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
111	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	900	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
111	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
111	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	111	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
111	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	111	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
112	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	112	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
112	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
112	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	112	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
112	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
112	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	112	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
112	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
112	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	112	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
112	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
112	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	112	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
112	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
112	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	112	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
112	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	112	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
114	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	114	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
114	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
114	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	114	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
114	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
114	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	114	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
114	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
114	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	114	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
114	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
114	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	114	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
114	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
114	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	114	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
114	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	114	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
115	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	115	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
115	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	115	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
115	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	115	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
115	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	115	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
115	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	115	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
115	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	115	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
115	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	900	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
115	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
115	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	900	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
115	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
115	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	115	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
115	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	115	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
129	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	129	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
129	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	129	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
129	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	129	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
129	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	129	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
129	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	129	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
129	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	129	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
129	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	900	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
129	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
129	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	900	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	0	0	0
129	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	900	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	1	1	0	0
129	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	129	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
129	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	129	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
130	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	130	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
130	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
130	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	130	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
130	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
130	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	130	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
130	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
130	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	130	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
130	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
130	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	130	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
130	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
130	0	0	900	1	1	500	300	500	-1	0	0	0	0	1	0	130	1	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	0	0	0
130	0	0	900	1	1	500	300	500	-1	1	0	0	0	1	0	130	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	1	0	1	0	0
144	0	0	900	0	-1	500	300	500	-1	0	0	0	0	1	0	144	0	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
144	0	0	900	0	-1	500	300	500	-1	1	0	0	0	1	0	144	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
144	0	0	900	0	0	500	300	500	-1	0	0	0	0	1	0	144	0	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	0	0	0
144	0	0	900	0	0	500	300	500	-1	1	0	0	0	1	0	144	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	0	0	1	0	0
144	0	0	900	0	1	500	300	500	-1	0	0	0	0	1	0	144	0	1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	0	0	0
144	0	0	900	0	1	500	300	500	-1	1	0	0	0	1	0	144	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	0	1	0	1	0	0
144	0	0	900	1	-1	500	300	500	-1	0	0	0	0	1	0	144	1	-1	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
144	0	0	900	1	-1	500	300	500	-1	1	0	0	0	1	0	144	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
144	0	0	900	1	0	500	300	500	-1	0	0	0	0	1	0	144	1	0	300	37	9	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	0	0	0
144	0	0	900	1	0	500	300	500	-1	1	0	0	0	1	0	144	500	500	300	0	0	7	8	11	-7	13	11.25	-7.5	13.75	1	0	0	1	0	0
