side,sourceDat,layer,token,resolved,resolution,hash,domain,migrationAuthorized
native,c/kim/kim1.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/kis.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/kis.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/kis.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/kis.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/nck.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/nck.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/nck.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/nck.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/sam.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/sam.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/sam.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kis/sam.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kon/kon.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kon/kon.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kon/kon.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/kon/kon.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/lee/lee.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/lee/lee.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/lee/lee.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/lee/lee.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/kcm.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/kcm.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/kcm.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/kcm.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/min.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/min.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/min.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/min.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/sag.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/sag.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/sag.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/min/sag.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/cs2.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/cs2.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/cs2.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/cs2.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/miz.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/miz.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/miz.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/miz/miz.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/4tk.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/4tk.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/4tk.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/4tk.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/kyu.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/kyu.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/kyu.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/kyu.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/nar.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/nar.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/nar.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/nar.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/sna.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/sna.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/sna.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nar/sna.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nej/nej.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nej/nej.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nej/nej.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/nej/nej.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/oro/oro.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/oro/oro.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/oro/oro.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/oro/oro.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/pai/pai.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/pai/pai.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/pai/pai.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/pai/pai.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/rai/rai.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/rai/rai.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/rai/rai.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/rai/rai.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sai/sai.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sai/sai.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sai/sai.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sai/sai.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/sako/sako.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
