sourceDat,role,token,resolved,resolution,domain,hash,disposition,format,width,height
data/menu.dat,top:pic,sprite\UI\menu1\m1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu1\m1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1FFF58B4CFCBC3EC2EBDE726FF67CD02E4D1A7E4173B9169D8FA9ABE7B1570C1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,72,25
data/menu.dat,top:pic,sprite\UI\menu1\m2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu1\m2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,911E755ADEB3A3F276896D7C61083E1CC489FE298F9CC9DAFFA457372EEACC9E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,139,26
data/menu.dat,top:pic,sprite\UI\menu1\m3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu1\m3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,30F613E71A10BA3B2AEBC2CDDF81AF56643986C58415690790C31459145223BA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,191,23
data/menu.dat,top:pic,sprite\UI\menu1\m4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu1\m4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3BDDA33B8B93EAE4453AD0D0F2C582A4962A0B8604642386F2A53B184A321FFE,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,172,23
data/menu.dat,top:pic,sprite\UI\menu1\m5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu1\m5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,4BEA5751A679735157947CA61CF17AE33D998618A86F5937D1BA3B36C7DBCBF0,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,196,26
data/menu.dat,top:pic,sprite\UI\menu2\m1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,FC809C93E463066047D6BDDFC5352C3E9197940057CD3E77F62A271113DCCBAD,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,6A51D6F7D98631F74028D4C0A14F44E0483580DEC62EC7FB124AD4FA1E1051D4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,78D91AE3C41EAE3A2173ED0B1B497F70BAE2E02D3955256A53E683FC9F0C39D3,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,8FAF095A158BC546A18AA04AFE6DD6582D0ECFEA8CC283A0BF687706B93DA4B3,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3F08CCE9CD1355919C1215C83B73E1D4A63A34877D61696CA18C784AD5CBD351,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m6.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,11CA6C0247BA4FB56559E913A95069B372BD794D4F32400628EAFBA31613DEE5,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m7.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m7.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,11E8C2E19D3AAA198034F81D78AD3E9FE5955A7905E07E94D0D0C56C5D3383F5,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/menu.dat,top:pic,sprite\UI\menu2\m8.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu2\m8.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,170E71B8F120700387959CA416FC854C0AB355604C00131F0D9C44D109AA1FA5,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/minibar/st1.dat,top:pic,sprite\minibar\st1\bars.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\minibar\st1\bars.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,46436CEBBA4DC98D45904EC72264B7BEAA1CF06A8A468C75D49AA85CD2BBD8EA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,674,148
data/minibar/st2.dat,top:pic,sprite\minibar\st2\minibar.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\minibar\st2\minibar.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,271FE73E10AA8F2D0DCEAFCF931C817E9F2CAF0F1CA9766435F898C728195435,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,20
data/minibar/st2.dat,top:pic,sprite\minibar\st2\miniframe.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\minibar\st2\miniframe.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,9239DB2A7E53236941CF4FADA4DEF5B37D7275EF391B90E0692EB3B46DEE7DC0,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,81,8
data/minibar/stage.dat,top:pic,sprite\minibar\stage\hearts.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\minibar\stage\hearts.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3B472749FC76BEDAE3FA99587C885B4D75D4C5F62BE81B15B0D349CF8D588936,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,107,50
data/mode/ntsd.dat,bmp:pic_type0,sprite\kill\c.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\c.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,2D0B189CCF2DD8D1BCDA14E3E104E0655A2A3F17C4F5711F8A6C7215E981B3C1,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,44
data/mode/ntsd.dat,bmp:pic_type1,sprite\kill\sk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,714D16C60B11D21FDF63A594DAE528BD3E406A1751BE07B01E4756F1DF2439F4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,40
data/mode/ntsd.dat,bmp:pic_type2,sprite\kill\sk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,714D16C60B11D21FDF63A594DAE528BD3E406A1751BE07B01E4756F1DF2439F4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,40
data/mode/ntsd.dat,bmp:pic_type3,sprite\kill\sk1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,570F877D12D532AAA45CE4BFE697ACF6D7F77C76476A54416197D64598C65974,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,45
data/mode/ntsd.dat,bmp:pic_type4,sprite\kill\sk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,714D16C60B11D21FDF63A594DAE528BD3E406A1751BE07B01E4756F1DF2439F4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,40
data/mode/ntsd.dat,bmp:pic_type5,sprite\kill\sk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,714D16C60B11D21FDF63A594DAE528BD3E406A1751BE07B01E4756F1DF2439F4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,40
data/mode/ntsd.dat,bmp:pic_type6,sprite\kill\sk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\kill\sk2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,714D16C60B11D21FDF63A594DAE528BD3E406A1751BE07B01E4756F1DF2439F4,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,40,40
data/mode/ntsd.dat,top:pic,sprite\UI\BGBOX.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BGBOX.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,54EE67B2422CE1E6BBCFF6C2602906DF33EF9224B4217FCEC0B3FC16BC279CE9,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1325,720
data/mode/ntsd.dat,top:pic,sprite\UI\CharMenu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CHARMENU.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,16234C9D22A1A7107AE14D4779B8577D232539A71A28057E9917D420ADBE501A,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/mode/ntsd.dat,top:pic,sprite\UI\menu_clip2b.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_clip2b.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,957EFDC59190A86BA4863DF57D2F3B523EE88CF10163F3B1D4337B68B6A70565,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,704,359
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\base.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\base.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,AE866EE713B872B271FBF66963E2587851FD00AD482EB22BBBB380E8035EE384,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,400,230
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\base2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\base2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B28A7BB246D3ECEAB82CFE863B6B0068AFE8D2775DAAD1EE4CDC08F37871CE2B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,400,230
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,DCC9EBD180489D631C322B33679767DB5B27025032143FE4236297E04BFCE714,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,254,45
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,809A25F87F4B799F6C2037F89DC23BCC27C8720E3772281929E46B0EF7E846EC,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,254,45
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E2C09ECA52BA4DA585EBEB779DCC8A58D01648488D1517E1EC540E0139DCA9EB,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,254,45
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B81181CEB528AD6D0B1364A479B5B4AD3FC1CA372AB6749B6BA3D44E91134239,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,325,28
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m4b.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m4b.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,A38631D1394AF8133769667F68F0859E91940761D105CBB6233994368D985F13,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,324,28
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,97CF45624AEA7AC1C293220483869A5AB42367B5D6943DD4636EE4D276DFD13E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,146,28
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m6.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m6.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E670949E8BAF666CC47A90C3951B6FCF4A6782480F18F5D44741C86A1FA78719,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,226,29
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m7.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m7.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,FC241AD3DBBB0EB6D546422E657D6A1CDA4CAF6591E290A53BE47B2815C9F936,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,254,45
data/mode/ntsd.dat,top:pic,sprite\UI\menu_small\m8.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m8.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B9702A9C02CF8422BAD39594F2EEBD9019BAAFCB1E255341648DE95431511A81,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,254,45
data/mode/ntsd.dat,top:pic,sprite\combo_hits.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\combo_hits.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1D398C0AE0AE01495B7FF5FEC78B7978690CFE53B98D10913E1BCEC92426AD48,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,256,256
data/mode/ntsd.dat,top:pic2,sprite\UI\menu_small\base2b.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\base2b.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,87F64708F082B6B3B913B130A91C8CF09900A7A0119974ECEB5C9AC8A43EA18C,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,400,230
data/mode/ntsd.dat,top:pic2,sprite\UI\menu_small\m3b.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\menu_small\m3b.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,655E2985B2C6CE90456B19FA86008CD8485B81A122CD532233261A83B9C1A8FA,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,28,17
data/mode/ntsd.dat,top:small,sprite\UI\BG_RANDOM.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BG_RANDOM.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3D3D6E64427F6F23A21411B6E1AD943D246D954EF96DFD1A9DD2654A53042F38,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/mode/ntsd.dat,top:small,sprite\small\random.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\random.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,694062A18DB67C6B14A55973824FAA48AB911EB9F83F060E1B010F92F88C1417,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,60,54
data/mode/ntsd.dat,top:team0_flag,sprite\UI\TF0.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\TF0.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E4911C1F1D236339C80675F9DF3FC181F51A388236A142D71B6B59C4173EEAF7,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,30
data/mode/ntsd.dat,top:team1_flag,sprite\UI\TF1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\TF1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,49DE385835E61F4E3966F13222D2E41997DA06E3EB8FD73379AC52738AF85E11,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,30
data/mode/ntsd.dat,top:team2_flag,sprite\UI\TF2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\TF2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,83E61B4CAB0B5E290F98BAD41481F3D39DF46556EAD101522C29300BA4213821,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,30
data/mode/ntsd.dat,top:team3_flag,sprite\UI\TF3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\TF3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,74038BAFC81795CF8D96F836A1E050B2EC92C11D15902BFCF1AA283C71407E1F,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,30
data/mode/ntsd.dat,top:team4_flag,sprite\UI\TF4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\TF4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,EC8A07F6C03388AC8A9F84CC49CE455A3395EEB7E6FD97BD29F1F57EC03F5428,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,77,30
data/resource.dat,bmp:pic,sprite\Loading\loading.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\Loading\loading.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,1BA1AE79F1DB40224BF34F64C96D574B3028264E39A28A4277F778AAC424EB2E,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,794,2309
data/resource.dat,bmp:pic,sprite\UI\BATTLEMODE.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BATTLEMODE.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,E2CF2161C0FFA88B6E88735EDC5501FEFDEF4A5C83B35FEE318208F86848514B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/resource.dat,bmp:pic,sprite\UI\BATTLETROOPS.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BATTLETROOPS.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,8564C2DC5BBEEFCA68F6DC5124C835FB8A6BA0E14C3BE5EDD1D04C94915D3F3B,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,270,430
data/resource.dat,bmp:pic,sprite\UI\BG_FRAME.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BG_FRAME.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,B0C8154741892C3CEBB6BE62D6F6FA8DD8C5569697DA56D46DD4F1B97F348964,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,260,144
data/resource.dat,bmp:pic,sprite\UI\BG_RANDOM.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\BG_RANDOM.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,3D3D6E64427F6F23A21411B6E1AD943D246D954EF96DFD1A9DD2654A53042F38,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,246,127
data/resource.dat,bmp:pic,sprite\UI\CHARMENU.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CHARMENU.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,16234C9D22A1A7107AE14D4779B8577D232539A71A28057E9917D420ADBE501A,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,1335,730
data/resource.dat,bmp:pic,sprite\UI\CM1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CM1.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,062259DFFEB0432D546D9DECA22C307AF706989028750C04662AC46FDD2818F2,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,120,130
data/resource.dat,bmp:pic,sprite\UI\CM2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CM2.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,C0964B387DAFE96ACF570533255F7AF60EFC271F589E532FBA8B6210BB997E53,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,120,130
data/resource.dat,bmp:pic,sprite\UI\CM3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CM3.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,0B25E278127FB02B0DEDBAAA1A0CB74EB0894B8E9BB64C1FC2B7AECADB82B646,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,120,130
data/resource.dat,bmp:pic,sprite\UI\CM4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CM4.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,6E860B5E3C8EA91825EA41AA04C7EB88D5D2F24BDF4C91A894706AC7BE6117C6,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,120,130
data/resource.dat,bmp:pic,sprite\UI\CM5.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\UI\CM5.png,EXACT,ANCILLARY_RESOURCE_OWNER_REVIEW,8944652307280C928080283C6FC83E1A5DEF1FDF1F0421A45F63BF2445A4D85C,CLASSIFY_BATTLE_SHARED_VS_USER_EXCLUDED_BEFORE_MIGRATION,PNG,120,130
